"reportDate","payload.appt_num","payload.developer_group_name","payload.typed_volume_pct","payload.total_living_floor_size","payload.developer_group_id","payload.object_count","payload.total_living_floor_size_pct"
2019-05-01,0,"ТЕХПРОМ СТРОЙ-СЕРВИС",100,5440,"10178437001",1,0.0038556607
2019-05-01,148,"Специализированный застройщик Луч",0,5440,"10942669001",1,0.0038556607
2019-05-01,82,"Балтийский Атриум",0,5426,"8804382001",1,0.003845738
2019-05-01,190,"Проектно-строительная компания МСК Байкал",100,5422,"10823206001",1,0.003842903
2019-05-01,50,"СПЕЦСПОРТПРОЕКТ",0,5407,"9991794001",1,0.0038322715
2019-05-01,110,"Инвестиционно-строительная компания Балтик-Сити",100,5400,"5672700001",1,0.0038273102
2019-05-01,113,"САРИНВЕСТСТРОЙ",100,5400,"8246476001",1,0.0038273102
2019-05-01,99,"Промышленно-гражданское строительство",100,5395,"685391001",1,0.0038237664
2019-05-01,82,"Юг-Строй",100,5372,"10066704001",1,0.0038074649
2019-05-01,78,"Системы Папилон",0,5363,"6662970001",1,0.0038010861
2019-05-01,140,"Эколог",100,5354,"6044605001",1,0.0037947072
2019-05-01,105,"Группа Компаний Альбик",100,5346,"5066158001",2,0.0037890371
2019-05-01,80,"Стройцентр",100,5344,"7534760001",1,0.0037876196
2019-05-01,88,"Производственно-коммерческое предприятие Заря ЛТД",100,5343,"6024342001",1,0.0037869108
2019-05-01,92,"Инвестиционно-строительная компания Эдельвейс",100,5341,"8278694001",1,0.0037854933
2019-05-01,110,"Компания Жилье-2000",100,5340,"5863662001",1,0.0037847845
2019-05-01,60,"Муниципальный имущественный фонд муниципального образования город Оренбург",0,5333,"6071398001",1,0.0037798232
2019-05-01,112,"Компания Хайдып Девелопмент",100,5332,"5573884001",2,0.0037791145
2019-05-01,131,"Трансстрой",100,5324,"5952636001",1,0.0037734444
2019-05-01,114,"СТК+",0,5319,"8671388001",1,0.0037699006
2019-05-01,138,"ИнвестКапиталСтрой",100,5307,"6392067001",2,0.0037613954
2019-05-01,60,"Группа компаний ИНСАЙТ",100,5296,"423049001",4,0.0037535991
2019-05-01,132,"АКВАТЕРН",100,5287,"5044070001",1,0.0037472202
2019-05-01,80,"Строительная компания Тюменьстройюг",100,5282,"11626583001",1,0.0037436764
2019-05-01,80,"МаСт",100,5279,"11719785001",1,0.0037415501
2019-05-01,55,"Новые Коломяги",100,5276,"5056255001",1,0.0037394238
2019-05-01,180,"ГЕРМЕС",100,5273,"10107532001",2,0.0037372975
2019-05-01,101,"Аксиом",0,5272,"6038600001",1,0.0037365888
2019-05-01,128,"Горстройзаказчик",100,5272,"6022660001",1,0.0037365888
2019-05-01,80,"Эко-Инвест-2014",100,5269,"12021687001",1,0.0037344625
2019-05-01,105,"Право и недвижимость",100,5263,"12068227001",1,0.0037302099
2019-05-01,61,"Строительно-Монтажное Управление № 3",0,5260,"4346951001",1,0.0037280837
2019-05-01,96,"ВологдаЖилСтрой",0,5258,"6020070001",1,0.0037266661
2019-05-01,103,"Стандарт",100,5255,"8868034001",1,0.0037245398
2019-05-01,116,"Группа компаний Строительно-монтажное управление",100,5250,"5501300001",2,0.003720996
2019-05-01,112,"Компания СтройКом",100,5244,"5603002001",1,0.0037167435
2019-05-01,120,"СервисРиэлтСтрой",100,5240,"6046118001",1,0.0037139084
2019-05-01,127,"Исток",0,5232,"6458498001",1,0.0037082383
2019-05-01,119,"Доступное жилье",100,5224,"6066633001",1,0.0037025683
2019-05-01,39,"Концерн Покровский",0,5220,"11069482001",1,0.0036997332
2019-05-01,105,"Деметра",0,5213,"6832105001",1,0.0036947719
2019-05-01,100,"Строительно-Монтажное Управление №78",100,5190,"4967449001",1,0.0036784704
2019-05-01,124,"Строительное управление-35",100,5189,"6033287001",2,0.0036777616
2019-05-01,130,"Воронеж Град",0,5187,"6069972001",1,0.0036763441
2019-05-01,57,"Бронка Групп",0,5166,"10806708001",1,0.0036614601
2019-05-01,144,"КапиталЖилСтрой",100,5163,"5904387001",2,0.0036593338
2019-05-01,108,"Строительная Компания Ренова",0,5150,"6044714001",2,0.0036501199
2019-05-01,144,"Группа компаний Гранит",100,5146,"6691202001",1,0.0036472849
2019-05-01,136,"Ставград",0,5145,"6037903001",2,0.0036465761
2019-05-01,136,"Ремстрой",100,5142,"11713770001",1,0.0036444498
2019-05-01,100,"Строительная Компания Радченко",100,5141,"5580861001",2,0.0036437411
2019-05-01,108,"Крымский республиканский фонд развития жилищного строительства и ипотечного кредитования",100,5141,"5849515001",1,0.0036437411
2019-05-01,107,"Группа компаний Квадрат 27",0,5140,"11003406001",1,0.0036430323
2019-05-01,95,"Континент",100,5137,"6032332001",1,0.003640906
2019-05-01,46,"КПК-Риэлти",0,5122,"8846970001",1,0.0036302746
2019-05-01,105,"Меридиан",100,5116,"6046569001",1,0.003626022
2019-05-01,102,"Мурманскпромстрой",100,5113,"6299347001",4,0.0036238958
2019-05-01,100,"Строительная компания Золотая Корона",100,5094,"7417101001",3,0.0036104293
2019-05-01,46,"ЭкоДом Продакшн",100,5088,"6047796001",5,0.0036061767
2019-05-01,106,"Энергостройинвест",0,5073,"7797863001",1,0.0035955453
2019-05-01,106,"Группа компаний СВА",100,5059,"5657336001",1,0.0035856227
2019-05-01,96,"СЕВЕРО-КАВКАЗСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ",100,5054,"7632662001",1,0.0035820789
2019-05-01,111,"СибЮгСтрой",100,5053,"7234538001",4,0.0035813701
2019-05-01,114,"Якутский комбинат строительных материалов и конструкций",100,5044,"6038515001",1,0.0035749912
2019-05-01,161,"Фирма Маяк-Стройинвест",0,5039,"5754566001",1,0.0035714474
2019-05-01,54,"Азимут-Девелопмент",100,5036,"10878817001",1,0.0035693212
2019-05-01,39,"Свежий Ветер девелопмент",0,5036,"10837348001",6,0.0035693212
2019-05-01,110,"Группа компаний Мегалит",100,5023,"7830461001",1,0.0035601073
2019-05-01,98,"Благстройсервис",100,5019,"10068078001",1,0.0035572722
2019-05-01,82,"Строительная компания Вира",0,5014,"5046641001",1,0.0035537284
2019-05-01,77,"ЛютанСтройСервис",0,5005,"5597235001",1,0.0035473496
2019-05-01,73,"СИТИСТРОЙ",100,5001,"10098445001",1,0.0035445145
2019-05-01,135,"ФСК СтройСиб-42",100,4999,"6018359001",1,0.003543097
2019-05-01,110,"Новостройка",0,4997,"1378914001",1,0.0035416795
2019-05-01,95,"АЛЬТЕНЗА",0,4996,"6052878001",1,0.0035409707
2019-05-01,103,"МВМ Групп",0,4995,"12010757001",1,0.0035402619
2019-05-01,138,"Градстрой",100,4981,"10885405001",5,0.0035303393
2019-05-01,94,"ЮгСтрой",100,4980,"7512907001",1,0.0035296305
2019-05-01,126,"Группа Компаний СтоунСтрой",100,4970,"7593775001",1,0.0035225429
2019-05-01,135,"Городское управление капитального строительства",100,4962,"6049016001",1,0.0035168728
2019-05-01,99,"Строительное объединение Арктика",100,4954,"6196564001",2,0.0035112027
2019-05-01,79,"Радонит-Инвест",0,4951,"9994793001",1,0.0035090765
2019-05-01,86,"Южные Строительные Технологии",0,4947,"6075543001",1,0.0035062414
2019-05-01,24,"Лидэстейт",0,4944,"7186133001",1,0.0035041151
2019-05-01,99,"Строительная Компания Форпост",0,4940,"10015365001",1,0.0035012801
2019-05-01,108,"ДСН-1",100,4939,"8264733001",1,0.0035005713
2019-05-01,83,"Строительная компания ЕНИСЕЙ",100,4939,"5804992001",1,0.0035005713
2019-05-01,105,"Приволжский консультационный центр",100,4937,"6276372001",1,0.0034991538
2019-05-01,62,"Многопрофильная фирма АЛЬТА",0,4934,"5601265001",7,0.0034970275
2019-05-01,94,"Оксиген-М",100,4934,"6866541001",1,0.0034970275
2019-05-01,99,"КХ-Компани",100,4933,"5909899001",1,0.0034963188
2019-05-01,126,"БУЛЬВАР",0,4931,"9402423001",1,0.0034949012
2019-05-01,125,"Строительная компания Спецстрой",100,4929,"6082515001",1,0.0034934837
2019-05-01,81,"Группа компаний EDS group",0,4928,"8844376001",2,0.003492775
2019-05-01,98,"Волгоспецстроймонтаж",100,4910,"7918922001",1,0.0034800173
2019-05-01,99,"Строймонтаж",100,4908,"6028175001",1,0.0034785997
2019-05-01,99,"Агростройинвест",100,4894,"5953235001",1,0.0034686771
2019-05-01,78,"Группа компаний Ремстройзаказчик",66.86,4883,"6064156001",2,0.0034608807
2019-05-01,108,"ДомоСтроительная Компания",100,4873,"7918485001",1,0.0034537931
2019-05-01,80,"Капитал",100,4872,"8454169001",2,0.0034530843
2019-05-01,99,"Группа компаний Автотехстрой",0,4857,"4304608001",2,0.0034424529
2019-05-01,111,"КУРОРТНЫЕ ТЕХНОЛОГИИ",0,4854,"9778077001",1,0.0034403266
2019-05-01,28,"Строительно-монтажная фирма КонЪ",100,4847,"7409580001",6,0.0034353653
2019-05-01,103,"Арт-Строй",100,4833,"7314605001",1,0.0034254426
2019-05-01,42,"БЭЛ Девелопмент",0,4827,"4368787001",1,0.0034211901
2019-05-01,127,"СИМ",100,4816,"9827644001",1,0.0034133937
2019-05-01,75,"Группа компаний Крона",0,4812,"648215001",1,0.0034105587
2019-05-01,100,"СОЮЗ-Инвест",0,4807,"9122838001",1,0.0034070149
2019-05-01,65,"СТРОИМ 35",79.9,4807,"4139991001",3,0.0034070149
2019-05-01,121,"Карсиб",100,4805,"6029485001",1,0.0034055973
2019-05-01,126,"Группа компаний СтройИнвестиция",100,4800,"3611477001",3,0.0034020535
2019-05-01,80,"Медведь",100,4791,"10930071001",1,0.0033956747
2019-05-01,93,"Инвестиционно-строительная компания 501 Новостройка от застройщика",100,4789,"8152904001",1,0.0033942572
2019-05-01,84,"Дон-Инвест",0,4788,"6058233001",2,0.0033935484
2019-05-01,106,"КапиталГрупп",0,4788,"3547611001",1,0.0033935484
2019-05-01,58,"Торговый дом На Рабочем",0,4784,"4968821001",1,0.0033907133
2019-05-01,80,"Застройщик",0,4781,"6017756001",1,0.0033885871
2019-05-01,84,"Домостроительный комбинат №5",0,4751,"6040536001",1,0.0033673242
2019-05-01,105,"СтройОптимум",100,4750,"6663974001",1,0.0033666155
2019-05-01,90,"Финансы и недвижимость-Инвест",100,4735,"10011417001",1,0.003355984
2019-05-01,80,"Коряжемская Строительная Компания",100,4734,"6274681001",1,0.0033552753
2019-05-01,112,"Группа компаний Волгокапстрой",0,4734,"11657830001",1,0.0033552753
2019-05-01,96,"Балтстрой",100,4733,"6353966001",1,0.0033545665
2019-05-01,80,"Производственно-Строительная Компания Адрем",100,4716,"6010588001",1,0.0033425176
2019-05-01,182,"Аксайская управляющая компания",0,4715,"6071732001",4,0.0033418088
2019-05-01,128,"Строительный холдинг Сенатор",0,4714,"5056413001",1,0.0033411001
2019-05-01,112,"Мера",100,4711,"8843282001",1,0.0033389738
2019-05-01,91,"Группа компаний СКБ Групп",0,4706,"1271319001",2,0.00333543
2019-05-01,80,"ИСК СтавропольГазСнаб",100,4700,"6948334001",1,0.0033311774
2019-05-01,74,"Группа компаний Сити-Строй",0,4695,"4180133001",5,0.0033276336
2019-05-01,64,"СК АЭБ Капитал",100,4683,"6639425001",1,0.0033191285
2019-05-01,112,"Архитектура и градостроительство",0,4681,"5504234001",1,0.0033177109
2019-05-01,60,"Группа строительных компаний Транш",0,4667,"3062752001",2,0.0033077883
2019-05-01,108,"Облстрой",100,4662,"6262917001",2,0.0033042445
2019-05-01,108,"Стройград",100,4654,"10994726001",1,0.0032985744
2019-05-01,99,"ВСК ФАКЕЛ",0,4654,"5885514001",1,0.0032985744
2019-05-01,99,"Русстрой",100,4651,"4181077001",4,0.0032964481
2019-05-01,94,"Строительная компания Черногорскпромстрой",100,4641,"5622252001",2,0.0032893605
2019-05-01,58,"Группа компаний Строительный трест",0,4640,"10077044001",10,0.0032886517
2019-05-01,85,"Лидер-Специализированный Застройщик",100,4640,"10958280001",1,0.0032886517
2019-05-01,66,"Управление капитального строительства города Губкинского",100,4626,"5811603001",2,0.0032787291
2019-05-01,90,"Проектно-Строительная Компания",100,4619,"10993796001",1,0.0032737678
2019-05-01,80,"Интерком",0,4610,"6791674001",1,0.0032673889
2019-05-01,81,"Нижегородгражданстрой",100,4605,"7841776001",1,0.0032638451
2019-05-01,70,"Инвестиционно-строительная компания",100,4601,"5631466001",1,0.0032610101
2019-05-01,104,"Зеленый мыс",0,4579,"6754080001",1,0.0032454173
2019-05-01,108,"ХОС-Инжиниринг",0,4576,"5762409001",1,0.003243291
2019-05-01,109,"ПУСК",0,4566,"7717819001",1,0.0032362034
2019-05-01,93,"Базис",100,4560,"5562123001",2,0.0032319508
2019-05-01,83,"Тюменская автодорожная компания",100,4556,"6197805001",1,0.0032291158
2019-05-01,39,"Palladio Group(Палладио Групп)",0,4553,"9402583001",1,0.0032269895
2019-05-01,136,"СИПЭК",100,4548,"5881081001",3,0.0032234457
2019-05-01,98,"Группа компаний Промышленное Строительство",100,4538,"5843178001",1,0.0032163581
2019-05-01,159,"Строительная компания Намус-Строй",0,4534,"11227515001",1,0.0032135231
2019-05-01,109,"Монолитстрой",100,4533,"6118202001",1,0.0032128143
2019-05-01,63,"ДомСтрой",0,4528,"5486924001",1,0.0032092705
2019-05-01,104,"Спецстройинвест",100,4518,"7224360001",3,0.0032021829
2019-05-01,80,"Строитель Сити",100,4515,"11461370001",1,0.0032000566
2019-05-01,60,"Новостройки",0,4509,"7911493001",1,0.003195804
2019-05-01,99,"Управление капитального строительства г. Орла",100,4503,"6015411001",2,0.0031915515
2019-05-01,119,"Холдинговая строительная компания-2",0,4497,"9722088001",1,0.0031872989
2019-05-01,80,"Урал-Регион ЛС",100,4490,"7225027001",1,0.0031823376
2019-05-01,117,"На Учительской",0,4489,"8359554001",1,0.0031816288
2019-05-01,72,"Калужский завод строительных материалов",100,4488,"10163130001",1,0.00318092
2019-05-01,70,"Спецстроймонтаж",0,4480,"6299748001",1,0.00317525
2019-05-01,78,"Группа компаний Символ",100,4474,"3115959001",2,0.0031709974
2019-05-01,96,"Мегастрой Групп",100,4466,"10911265001",1,0.0031653273
2019-05-01,60,"Ковчег",0,4463,"5679486001",1,0.003163201
2019-05-01,76,"Авиатор",0,4454,"6018132001",3,0.0031568222
2019-05-01,104,"Жилищно-строительная компания",100,4447,"6021611001",1,0.0031518608
2019-05-01,80,"Уралфинанс",100,4427,"6657785001",1,0.0031376856
2019-05-01,98,"Строительные технологии",100,4415,"6047756001",1,0.0031291805
2019-05-01,110,"Строительная компания Этажи 52",0,4409,"6815792001",1,0.0031249279
2019-05-01,80,"СТРОЙТРЕСТ",100,4404,"10068781001",1,0.0031213841
2019-05-01,93,"Строительная фирма ИНКОД",100,4403,"5592542001",6,0.0031206753
2019-05-01,87,"Компания Север",24.91,4395,"5816968001",2,0.0031150053
2019-05-01,80,"Строительная компания Геометрия",100,4390,"5566821001",2,0.0031114615
2019-05-01,56,"Стройкомплект",100,4385,"5618899001",1,0.0031079176
2019-05-01,90,"Группа компаний Аск Холдинг",100,4384,"1239221001",1,0.0031072089
2019-05-01,96,"Геостройпроект",100,4374,"7782266001",3,0.0031001213
2019-05-01,80,"Группа компании СтройНова",100,4374,"8427338001",1,0.0031001213
2019-05-01,100,"Комплект",100,4371,"5865552001",1,0.003097995
2019-05-01,116,"Торгово-строительная компания Дон-А",100,4370,"7784437001",3,0.0030972862
2019-05-01,72,"Специализированный Застройщик Строительные Технологии",100,4365,"11734873001",1,0.0030937424
2019-05-01,87,"АС-ИНВЕСТ",100,4360,"8152854001",3,0.0030901986
2019-05-01,84,"ГК ВологдаРегионЛЕС",100,4350,"6046155001",2,0.003083111
2019-05-01,90,"Комфорт Строй",100,4347,"5054531001",1,0.0030809847
2019-05-01,120,"Производственно–строительная компания ПАРАДИЗ ИНВЕСТ",0,4334,"613936001",1,0.0030717708
2019-05-01,97,"Стройком",100,4326,"6057791001",1,0.0030661007
2019-05-01,68,"Инвестиционная компания Базис Групп",100,4320,"6041220001",1,0.0030618482
2019-05-01,72,"Группа Компаний КапиталИнвест",100,4318,"7600496001",1,0.0030604306
2019-05-01,81,"Строительная компания Солком",100,4293,"7754136001",1,0.0030427116
2019-05-01,72,"Арсенал-СП",100,4288,"7370927001",2,0.0030391678
2019-05-01,72,"БДН-групп",0,4285,"3939659001",1,0.0030370415
2019-05-01,97,"Инвестиционно-инжениринговая фирма Эспера",100,4277,"5576178001",1,0.0030313714
2019-05-01,85,"Гидропроф-М",100,4273,"10385947001",1,0.0030285364
2019-05-01,85,"Строительная компания НОВЫЙ КУРСК",100,4269,"6051549001",3,0.0030257014
2019-05-01,95,"Венера",0,4268,"10889607001",2,0.0030249926
2019-05-01,82,"ЛИК",100,4264,"6020103001",1,0.0030221575
2019-05-01,55,"Руст",0,4257,"7745458001",1,0.0030171962
2019-05-01,17,"Вис-Инвест",0,4255,"11655721001",1,0.0030157787
2019-05-01,90,"Строительная компания ДоМострой",100,4248,"7451793001",1,0.0030108174
2019-05-01,52,"ГРАД",100,4239,"10078780001",1,0.0030044385
2019-05-01,61,"Тазстройэнерго",100,4238,"5812035001",3,0.0030037298
2019-05-01,72,"TeamGroup",0,4225,"12074228001",1,0.0029945159
2019-05-01,91,"Каскад-С",100,4222,"4959362001",1,0.0029923896
2019-05-01,40,"Производственно-промышленная компания Прометей",100,4219,"5817045001",1,0.0029902633
2019-05-01,95,"Инжиниринг",100,4205,"6068065001",4,0.0029803406
2019-05-01,78,"Финансово-строительный холдинг Майлстоун Девелопмент",0,4203,"2953529001",1,0.0029789231
2019-05-01,39,"Строительная Компания СевероСтрой",100,4200,"5473836001",6,0.0029767968
2019-05-01,72,"ЯЛТАОВОЩ",0,4200,"5640282001",1,0.0029767968
2019-05-01,80,"Строительная компания Регион",100,4187,"9531440001",1,0.0029675829
2019-05-01,96,"Курское областное ипотечное агентство",100,4176,"7736462001",1,0.0029597866
2019-05-01,80,"Строительная компания Альфа-Строй",0,4171,"10178649001",2,0.0029562428
2019-05-01,64,"СК ТОР",0,4165,"8533449001",1,0.0029519902
2019-05-01,30,"Строительная компания Реконструкция Инвест",0,4161,"9743374001",2,0.0029491551
2019-05-01,105,"Алгоритм Девелопмент",100,4160,"5045539001",1,0.0029484464
2019-05-01,76,"Компания Стройтрейдинг",100,4160,"6430341001",1,0.0029484464
2019-05-01,91,"ПромТехСтрой",100,4147,"10086166001",1,0.0029392325
2019-05-01,85,"ГарантСтрой",100,4146,"6011699001",1,0.0029385237
2019-05-01,93,"Инвестиционная группа Север",0,4144,"4281934001",2,0.0029371062
2019-05-01,95,"Группа компаний БалтикРемКомплект",100,4137,"5301838001",2,0.0029321449
2019-05-01,94,"Промышленно–строительный холдинг СИНАЙ-ГРУПП",100,4132,"2291999001",4,0.0029286011
2019-05-01,70,"Курганстальмост",100,4123,"7261592001",1,0.0029222222
2019-05-01,60,"АНиК",100,4123,"5738101001",1,0.0029222222
2019-05-01,90,"РусСтройИнвест",0,4118,"9320735001",1,0.0029186784
2019-05-01,51,"Галс-Девелопмент",0,4112,"429942001",1,0.0029144259
2019-05-01,73,"Фирма Подряд",100,4110,"4853638001",2,0.0029130083
2019-05-01,90,"Строительная компания Дома. Города. Люди",100,4068,"5817227001",1,0.0028832404
2019-05-01,92,"Алюр",100,4043,"5486157001",5,0.0028655213
2019-05-01,75,"Строительная Компания Реста",100,4042,"6055163001",1,0.0028648126
2019-05-01,102,"Группа компаний Оптимум",0,4041,"9759363001",1,0.0028641038
2019-05-01,140,"ЖСК Виктория",100,4038,"6856176001",1,0.0028619775
2019-05-01,62,"Зеленодольскгорстрой",100,4031,"5671850001",1,0.0028570162
2019-05-01,75,"АГРОС",0,4027,"10886799001",1,0.0028541812
2019-05-01,68,"Жилфинанспроект",0,4026,"6033733001",1,0.0028534724
2019-05-01,84,"ЖилСтройГарантия",0,4018,"6055636001",1,0.0028478023
2019-05-01,71,"Инвестиционно-строительная компания ЯНАО",100,4008,"5809651001",1,0.0028407147
2019-05-01,48,"Дельта Девелопмент",100,4003,"3713080001",4,0.0028371709
2019-05-01,80,"Балтийское Строительство",100,3982,"7672378001",1,0.0028222869
2019-05-01,109,"РАДУГА",100,3965,"7631617001",1,0.002810238
2019-05-01,48,"Инвестиционно-строительная компания Риострой",29.79,3964,"5117921001",2,0.0028095292
2019-05-01,84,"Группа компаний СТК-Балт",0,3961,"3552816001",2,0.0028074029
2019-05-01,81,"СтройСтиль",100,3961,"8812446001",1,0.0028074029
2019-05-01,80,"СтритСтрой",100,3958,"8262567001",1,0.0028052766
2019-05-01,73,"Компания ГрадСтрой",32.67,3958,"2984087001",2,0.0028052766
2019-05-01,80,"Строительная компания Жилстройсервис",100,3952,"5584753001",1,0.0028010241
2019-05-01,80,"МЕГАТЕК-СТРОЙ-ИНВЕСТ",100,3950,"6291220001",1,0.0027996065
2019-05-01,95,"Строительная компания ДМ",0,3950,"5047174001",1,0.0027996065
2019-05-01,112,"Алекс",100,3950,"7180972001",2,0.0027996065
2019-05-01,54,"Строительная компания Европейский стиль",0,3946,"7155894001",2,0.0027967715
2019-05-01,67,"Светлый дом",100,3946,"11521739001",1,0.0027967715
2019-05-01,90,"Диалог-Строй",100,3933,"6010322001",1,0.0027875576
2019-05-01,104,"Строительно-монтажное предприятие № 162",100,3920,"3697141001",1,0.0027783437
2019-05-01,74,"СтройРесурс",100,3913,"6068969001",2,0.0027733824
2019-05-01,80,"Межхозяйственная строительная организация Вурнарская",100,3912,"6053447001",2,0.0027726736
2019-05-01,94,"ДомСтрой",100,3910,"7611573001",2,0.0027712561
2019-05-01,80,"Торгово-строительная компания Веста",100,3896,"6003461001",1,0.0027613334
2019-05-01,66,"Жилстройинвест",100,3893,"9659415001",1,0.0027592072
2019-05-01,116,"Строительное управление №3",100,3883,"5592075001",1,0.0027521195
2019-05-01,153,"УПРАВЛЯЮЩАЯ КОМПАНИЯ РАДОГРАД",100,3878,"6044373001",2,0.0027485757
2019-05-01,84,"РосБалтСтрой",0,3857,"5683485001",1,0.0027336918
2019-05-01,42,"Компания СтройКонсалтинг",0,3856,"6050360001",1,0.002732983
2019-05-01,92,"ЖСК Изумруд",100,3838,"10695314001",1,0.0027202253
2019-05-01,49,"Центрэнергострой-НН",0,3835,"5692137001",1,0.002718099
2019-05-01,99,"ЮгТауэр",0,3830,"10917252001",1,0.0027145552
2019-05-01,80,"Компания Мармелад",100,3829,"8466815001",1,0.0027138464
2019-05-01,88,"Свердловский инструментальный завод",0,3829,"11554728001",1,0.0027138464
2019-05-01,52,"ТатЭкоРесурс",0,3819,"8533623001",1,0.0027067588
2019-05-01,84,"Строительная Компания Эверест",100,3800,"6107275001",2,0.0026932924
2019-05-01,78,"Дальневосточная строительная компания",100,3799,"7179522001",2,0.0026925836
2019-05-01,104,"Строительная компания Премьер",100,3792,"11047140001",1,0.0026876223
2019-05-01,114,"Калужская земельная корпорация",68.06,3791,"6038846001",2,0.0026869135
2019-05-01,93,"Ейск-Экс-Порт",100,3789,"5694705001",2,0.002685496
2019-05-01,91,"Континент",0,3783,"6120789001",1,0.0026812434
2019-05-01,52,"Группа компаний Альтаир",0,3781,"4239445001",1,0.0026798259
2019-05-01,84,"ЖК ГОНЧАРОВ",100,3777,"10607661001",1,0.0026769909
2019-05-01,76,"МУП УКС",100,3765,"7594925001",1,0.0026684857
2019-05-01,72,"Стройюгресурс",100,3763,"5947989001",1,0.0026670682
2019-05-01,117,"ГЕДЕОН-ГРУПП",0,3760,"8064941001",2,0.0026649419
2019-05-01,75,"Строительная компания Этажи",0,3755,"5817550001",1,0.0026613981
2019-05-01,112,"ЭСКОМ",100,3754,"5044316001",1,0.0026606894
2019-05-01,85,"Гармония",100,3752,"7637611001",2,0.0026592718
2019-05-01,77,"Стройфасад",0,3750,"10362642001",1,0.0026578543
2019-05-01,63,"Компания Дельта",0,3742,"5672982001",1,0.0026521842
2019-05-01,70,"Делорад",100,3720,"6356414001",1,0.0026365915
2019-05-01,16,"Идиль Девелопмент",0,3720,"10866578001",1,0.0026365915
2019-05-01,0,"Завод Строительных Конструкций Заполярье",100,3712,"11099189001",3,0.0026309214
2019-05-01,72,"ЭлитЮгСтрой",100,3708,"11131791001",1,0.0026280863
2019-05-01,64,"Агентство по ипотечному кредитованию",100,3705,"5483633001",1,0.0026259601
2019-05-01,108,"Инвестиционная строительная компания АНТ",100,3705,"4956406001",3,0.0026259601
2019-05-01,65,"КавМинТрестСтрой",100,3699,"6017758001",1,0.0026217075
2019-05-01,63,"Династия",100,3696,"6945225001",3,0.0026195812
2019-05-01,62,"Югополисстрой",0,3694,"7791350001",1,0.0026181637
2019-05-01,128,"СоцПромСтрой",100,3679,"2348880001",1,0.0026075323
2019-05-01,110,"ОБЛИНВЕСТСТРОЙ",100,3677,"10604623001",1,0.0026061148
2019-05-01,80,"Строительно-монтажный трест Химмашсервис",100,3676,"6058877001",1,0.002605406
2019-05-01,36,"Группа компаний Невский Альянс",0,3666,"5047273001",1,0.0025983184
2019-05-01,79,"Регионстройсервис",100,3665,"5602283001",1,0.0025976096
2019-05-01,70,"Приоритет",100,3660,"6816735001",1,0.0025940658
2019-05-01,99,"Группа компаний Строй лидер",100,3656,"4246561001",1,0.0025912308
2019-05-01,62,"Управление Регионального Строительства",0,3647,"6172486001",1,0.0025848519
2019-05-01,105,"Гравзавод Комсомольский",100,3646,"5346071001",1,0.0025841432
2019-05-01,11,"Группа компаний Стройтэкс",0,3643,"1684787001",1,0.0025820169
2019-05-01,68,"ПЕРСПЕКТИВАФАРМ",100,3640,"10279999001",1,0.0025798906
2019-05-01,92,"Строй-К",100,3637,"6066829001",1,0.0025777643
2019-05-01,0,"Комбинат Строительных Материалов Сибирский Железобетон",100,3622,"9671056001",2,0.0025671329
2019-05-01,62,"Инвестиционно-Строительная Компания МИК",0,3622,"6046260001",1,0.0025671329
2019-05-01,59,"STROITEL Development Group",100,3614,"10974039001",1,0.0025614628
2019-05-01,108,"СибИнвестСтрой",100,3601,"5904660001",9,0.0025522489
2019-05-01,28,"Трест Коксохиммонтаж",100,3595,"668916001",1,0.0025479963
2019-05-01,104,"Группа компаний Счастливые адреса",100,3588,"6049809001",1,0.002543035
2019-05-01,56,"Жилстройинвест",0,3580,"6032065001",1,0.0025373649
2019-05-01,70,"ОЖБИ",100,3578,"8335348001",1,0.0025359474
2019-05-01,38,"Формат А",0,3571,"6005151001",1,0.0025309861
2019-05-01,56,"ГОРИЗОНТСТРОЙ",0,3570,"10932268001",1,0.0025302773
2019-05-01,80,"Специализированный застройщик Казмин Строй",0,3560,"11461961001",1,0.0025231897
2019-05-01,95,"СМУ-2",100,3555,"6068944001",1,0.0025196459
2019-05-01,100,"Профтехстрой",100,3552,"5569358001",1,0.0025175196
2019-05-01,72,"Управляющая компания Волгоградпроектстрой",100,3541,"6054784001",1,0.0025097232
2019-05-01,70,"Инвест ДВК",100,3536,"5741574001",1,0.0025061794
2019-05-01,67,"Азимут",100,3536,"3395565001",3,0.0025061794
2019-05-01,79,"Ломоносовский",0,3536,"7769865001",1,0.0025061794
2019-05-01,87,"Строительная компания Югорскспецстрой",100,3534,"5622094001",2,0.0025047619
2019-05-01,48,"СТЕРХ",0,3530,"4085104001",1,0.0025019269
2019-05-01,64,"Зодчий",100,3524,"6059544001",1,0.0024976743
2019-05-01,50,"Строительная компания Домстрой",0,3520,"6699349001",1,0.0024948393
2019-05-01,44,"Подъем",0,3507,"6601511001",1,0.0024856254
2019-05-01,56,"Строительная Компания ГАРАНТ-СТРОЙ",100,3506,"6308585001",1,0.0024849166
2019-05-01,54,"Центр Малоэтажного Строительства",100,3488,"5773254001",7,0.0024721589
2019-05-01,56,"Северград",100,3488,"11438440001",1,0.0024721589
2019-05-01,72,"Строительная компания Гранит",100,3487,"6063880001",1,0.0024714501
